Tender_Proposal_ID,Procuring_Entity_Name,Rule_ID,Rule_Reference,Category,Finding,Evidence,Severity,Risk_Score,Review_Status,Investigative_Recommendation
236043.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
236048.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
236033.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
236045.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
247987.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
248286.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
248317.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
251214.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
nan,nan,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: nan||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
214247.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-08-12 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
214275.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-08-12 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
214250.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
209736.0,Office of the Chief Engineer,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 933,196,527.93 registered a Modified Z-Score of 137.45.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
209496.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
209498.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
209938.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-07-09 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
209938.0,Office of the Chief Engineer,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 115,431,333.84 registered a Modified Z-Score of 16.30.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
209939.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-07-09 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
209939.0,Office of the Chief Engineer,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 166,879,029.31 registered a Modified Z-Score of 23.92.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
202993.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-07-09 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
209949.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174655.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174658.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174661.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174662.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174664.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174665.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174666.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174667.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174668.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174669.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
199294.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
199306.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
199307.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
198333.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
198861.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
199363.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
199364.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
199377.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174670.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-05-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174671.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-05-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174673.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-05-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174674.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-05-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174678.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-05-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174680.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-05-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174683.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174685.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174686.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
198193.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-05-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
198200.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
198298.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
199891.0,Office of the Chief Engineer,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 155,146,280.11 registered a Modified Z-Score of 22.19.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
190232.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174700.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-04-23 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174705.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-04-23 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174709.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174710.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-04-23 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174712.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-04-23 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174714.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174717.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-04-23 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174720.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||2018-04-23 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174034.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
173602.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
173603.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
173605.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
182856.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
nan,nan,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: nan||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
174037.0,"Office of the Project Director, Urban",STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 48,351,000.01 registered a Modified Z-Score of 6.36.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
nan,nan,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: nan||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
169223.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-03-08 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
170785.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
171570.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-03-08 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
164878.0,"Office of the Project Director, Urban",STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 32,844,000.01 registered a Modified Z-Score of 4.07.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
172775.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
168193.0,Office of the Chief Engineer,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: Office of the Chief Engineer||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
162060.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-02-15 16:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
162060.0,office of the Chief Engineer ( Project &,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 29,369,128.50 registered a Modified Z-Score of 3.55.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
162590.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-02-15 16:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
144571.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-01-03 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
146443.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
146449.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-01-03 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
146449.0,office of the Chief Engineer ( Project &,STAT_001,Statistical Outlier Model via MAD,Financial,Extreme Contract Price Outlier,"Contract value BDT 48,500,000.18 registered a Modified Z-Score of 6.39.",High,25,Needs Manual Review,Evaluate line-item pricing maps against historical reference curves.
150704.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
134917.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149115.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-01-01 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149117.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-01-01 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149118.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-01-01 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149107.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149108.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149110.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149103.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149104.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149105.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2018-01-01 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
149102.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
146374.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||nan.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
146376.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2017-12-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
146377.0,office of the Chief Engineer ( Project &,ELG_005,PPA 2006 Split Prohibition,Eligibility,Potential Artificial Contract Splitting,Tender matched multi-contract cluster on key vector: office of the Chief Engineer ( Project &||nan||2017-12-27 17:00.,High,25,Possible Non-Compliance,Audit package definitions to see if scope was sliced to evade high approval levels.
